iter	Logloss	Accuracy
884	0.4463202946	0.795042898
885	0.4462494193	0.7951223387
886	0.4462440455	0.7951223387
887	0.4462153576	0.7952017795
888	0.4461792096	0.7951223387
889	0.4461240611	0.7953606609
890	0.4460895025	0.7954401017
891	0.446061021	0.7955195424
892	0.4459985094	0.7956784239
893	0.4459665856	0.7954401017
894	0.4459112984	0.7955989832
895	0.4458880802	0.7955989832
896	0.4458463875	0.7957578646
897	0.4458121932	0.7955195424
898	0.4457581031	0.7952812202
899	0.4457383494	0.7952812202
900	0.4456906641	0.7956784239
901	0.4456042211	0.7955989832
902	0.445553626	0.7955989832
903	0.4454747112	0.7955195424
904	0.4452546791	0.7952812202
905	0.4451057044	0.7955195424
906	0.4449995376	0.7953606609
907	0.4449632325	0.7955989832
908	0.4449182267	0.7953606609
909	0.4448703841	0.7953606609
910	0.4448315584	0.7954401017
911	0.4447654248	0.7953606609
912	0.4447188055	0.7953606609
913	0.4446563867	0.7954401017
914	0.4445402638	0.7953606609
915	0.4443503071	0.7955195424
916	0.4442777789	0.7958373054
917	0.444232151	0.7961550683
918	0.4441871047	0.7960756276
919	0.4441440667	0.7962345091
920	0.444075956	0.7961550683
921	0.4440221359	0.7961550683
922	0.4439307054	0.7962345091
923	0.4438427485	0.7961550683
924	0.4438113474	0.7963139498
925	0.4437872996	0.7963139498
926	0.4437830195	0.7962345091
927	0.4437159839	0.796552272
928	0.4436937363	0.7962345091
929	0.4435784105	0.7961550683
930	0.4434920239	0.796552272
931	0.4433542094	0.7966317127
932	0.4433248633	0.7967905942
933	0.4432764219	0.7967905942
934	0.4432238319	0.796870035
935	0.4431157711	0.7971083572
936	0.4430255917	0.7970289164
937	0.442879779	0.7971877979
938	0.4427778324	0.7974261201
939	0.4427108309	0.7975850016
940	0.4426612588	0.7975055609
941	0.4425241174	0.7977438831
942	0.4424584114	0.7974261201
943	0.4424213162	0.7974261201
944	0.4423300087	0.7974261201
945	0.4422258834	0.7977438831
946	0.4421801073	0.7978233238
947	0.4421557163	0.7979027645
948	0.4420694031	0.7979027645
949	0.4420584334	0.798061646
950	0.4419917756	0.798061646
951	0.4419395168	0.7978233238
952	0.4418562184	0.7978233238
953	0.4417652648	0.7979027645
954	0.4417316959	0.798061646
955	0.4416156089	0.7982999682
956	0.4415365528	0.7982205275
957	0.4414955342	0.7982999682
958	0.4414332655	0.7986177312
959	0.4413900635	0.798379409
960	0.4413734664	0.7982205275
961	0.4413571118	0.7984588497
962	0.4413013467	0.7982999682
963	0.4412246169	0.7982999682
964	0.4410954161	0.798379409
965	0.4410446993	0.798379409
966	0.4409546898	0.7986177312
967	0.4409313755	0.7987766126
968	0.4408815117	0.798379409
969	0.4407987845	0.798379409
970	0.4406888705	0.7985382904
971	0.44063051	0.7986971719
972	0.4405639777	0.7989354941
973	0.44049343	0.7993326978
974	0.44047757	0.7994121385
975	0.4404137201	0.7992532571
976	0.4403650156	0.7994121385
977	0.4402863233	0.7994915793
978	0.4402452038	0.7996504608
979	0.4401831773	0.7994915793
980	0.4401140373	0.7994121385
981	0.4400261293	0.7992532571
982	0.4399476538	0.7992532571
983	0.4399134219	0.7993326978
984	0.4398838622	0.7994915793
985	0.4397244989	0.7993326978
986	0.4396527603	0.79957102
987	0.4396150139	0.7994915793
988	0.4395154774	0.7996504608
989	0.4394546105	0.7998093422
990	0.439383873	0.799888783
991	0.4393815002	0.7998093422
992	0.4393567469	0.7996504608
993	0.4393295913	0.7996504608
994	0.4391929787	0.8002065459
995	0.4391666643	0.8003654274
996	0.4391505264	0.8004448681
997	0.4391235099	0.8003654274
998	0.4390774598	0.8004448681
999	0.4390592798	0.8006037496
1000	0.4390014161	0.8006037496
1001	0.4389325892	0.8005243089
1002	0.438849592	0.8006037496
1003	0.4387538387	0.8006831903
1004	0.4387123008	0.8008420718
1005	0.438548226	0.8005243089
1006	0.438454387	0.8008420718
1007	0.4384190699	0.8007626311
1008	0.438322561	0.8007626311
1009	0.438233163	0.8008420718
1010	0.4381923256	0.8008420718
1011	0.4380653524	0.801080394
1012	0.4380138765	0.801080394
1013	0.4379664622	0.8011598348
1014	0.4379096176	0.8011598348
1015	0.4378232008	0.8014775977
1016	0.437772091	0.8014775977
1017	0.4377399371	0.8014775977
1018	0.4376941238	0.8014775977
1019	0.4376289998	0.8016364792
1020	0.4375769794	0.8015570384
1021	0.4375450271	0.8016364792
1022	0.4375162367	0.8016364792
1023	0.4373796616	0.8015570384
1024	0.4372947168	0.8017953607
1025	0.4372011808	0.8017953607
1026	0.4371753067	0.8017953607
1027	0.4371516857	0.8016364792
1028	0.4371209782	0.8014775977
1029	0.4370088586	0.8017159199
1030	0.4369832685	0.8017159199
1031	0.4369248564	0.8019542421
1032	0.4368642726	0.8016364792
1033	0.4368232787	0.8014775977
1034	0.4367469614	0.8017953607
1035	0.4367243572	0.8017953607
1036	0.4366814472	0.8021925643
1037	0.4366395231	0.8021925643
1038	0.4366140547	0.8021925643
1039	0.4365620631	0.8021925643
1040	0.4364972908	0.8022720051
1041	0.436378461	0.8023514458
1042	0.4363292121	0.8024308866
1043	0.4362813387	0.8026692088
1044	0.4362096622	0.8023514458
1045	0.4361763998	0.8023514458
1046	0.4360828691	0.802589768
1047	0.4360562409	0.8026692088
1048	0.4359605213	0.8028280902
1049	0.4358618969	0.8025103273
1050	0.4357195681	0.8026692088
1051	0.4356470974	0.8027486495
1052	0.4355868772	0.8026692088
1053	0.4355591005	0.8026692088
1054	0.4355262651	0.8029869717
1055	0.4354698451	0.802589768
1056	0.4354093522	0.8028280902
1057	0.4353497077	0.802589768
1058	0.4353270924	0.802589768
1059	0.4352832376	0.8027486495
1060	0.4352413461	0.8028280902
1061	0.4351413292	0.8028280902
1062	0.4350793113	0.8027486495
1063	0.4349559875	0.8028280902
1064	0.434842957	0.8028280902
1065	0.4347948628	0.802907531
1066	0.4347111639	0.8030664125
1067	0.4346554485	0.8031458532
1068	0.4346455078	0.8031458532
1069	0.4346040452	0.8033841754
1070	0.4345368825	0.8033047347
1071	0.4344651753	0.8034636161
1072	0.4344351723	0.8035430569
1073	0.4343616173	0.8033047347
1074	0.4343473713	0.8032252939
1075	0.434261795	0.8033841754
1076	0.4342346949	0.8035430569
1077	0.4342066974	0.8037813791
1078	0.434177372	0.8037813791
1079	0.4341603184	0.8037019384
1080	0.4341267714	0.8036224976
1081	0.4340154071	0.8037019384
1082	0.4339791223	0.8035430569
1083	0.4339229877	0.8033047347
1084	0.4338771921	0.8033841754
1085	0.4338479275	0.8033841754
1086	0.4338184649	0.8034636161
1087	0.4336966543	0.8034636161
1088	0.4336361955	0.8036224976
1089	0.4335992643	0.8037019384
1090	0.4335827873	0.8038608198
1091	0.4335601522	0.8038608198
1092	0.4335143146	0.8040197013
1093	0.4333930078	0.8039402606
1094	0.4333185333	0.8039402606
1095	0.4332729318	0.8040197013
1096	0.4332297168	0.8042580235
1097	0.4331534899	0.8041785828
1098	0.4330633895	0.8041785828
1099	0.4330326948	0.8042580235
1100	0.4330191094	0.8041785828
1101	0.4329291817	0.8042580235
1102	0.4328294846	0.8043374643
1103	0.4327992421	0.8042580235
1104	0.432737797	0.8042580235
1105	0.4327029279	0.8041785828
1106	0.4326041276	0.8042580235
1107	0.4325868885	0.8041785828
1108	0.4325585055	0.8042580235
1109	0.432529753	0.8042580235
1110	0.4324737174	0.8043374643
1111	0.4323818977	0.8044963457
1112	0.4322944374	0.8043374643
1113	0.4322504701	0.8044963457
1114	0.4322279069	0.8045757865
1115	0.4321247435	0.8044963457
1116	0.4320327145	0.8045757865
1117	0.4319978748	0.8042580235
1118	0.4319288498	0.8044963457
1119	0.4318672072	0.8046552272
1120	0.4318441249	0.8044963457
1121	0.4317265623	0.8043374643
1122	0.4316859839	0.8044963457
1123	0.4315771218	0.804416905
1124	0.4315611606	0.804416905
1125	0.4315113018	0.8044963457
1126	0.4314657508	0.8044963457
1127	0.4313596709	0.804416905
1128	0.4313335187	0.8046552272
1129	0.4312846733	0.8045757865
1130	0.4311861437	0.8046552272
1131	0.4311708715	0.8047346679
1132	0.4311260297	0.8048141087
1133	0.431093116	0.8048141087
1134	0.4310193568	0.8047346679
1135	0.4309871334	0.8048141087
1136	0.4309377925	0.8048141087
1137	0.4308958391	0.8048141087
1138	0.4307738848	0.8048141087
1139	0.4307325008	0.8049729901
1140	0.4306722737	0.8048141087
1141	0.4306170678	0.8050524309
1142	0.430549625	0.8050524309
1143	0.430530585	0.8052113124
1144	0.4304539462	0.8052907531
1145	0.4303806672	0.8052907531
1146	0.4303464852	0.8052113124
1147	0.4302942723	0.8051318716
1148	0.4301491213	0.8054496346
1149	0.4300634944	0.8053701938
1150	0.4300091555	0.8052907531
1151	0.4299686122	0.8055290753
1152	0.4299022446	0.805608516
1153	0.42983709	0.8057673975
1154	0.4297763628	0.8058468383
1155	0.4297096041	0.8060057197
1156	0.4296408768	0.805926279
1157	0.4296008704	0.8061646012
1158	0.4294893284	0.8064029234
1159	0.4294637166	0.8062440419
1160	0.4294011681	0.8060057197
1161	0.4293436923	0.805926279
1162	0.4293211276	0.805926279
1163	0.4292212954	0.805926279
1164	0.4291342844	0.8063234827
1165	0.4290667383	0.8062440419
1166	0.4289089926	0.805926279
1167	0.4288594925	0.8061646012
1168	0.4287888412	0.8060851605
1169	0.4287479514	0.8060851605
1170	0.4287013008	0.8063234827
1171	0.4286298258	0.8065618049
1172	0.4285861425	0.8064029234
1173	0.4285516428	0.8064029234
1174	0.428495719	0.8063234827
1175	0.4284506058	0.8068001271
1176	0.4284102812	0.8068795678
1177	0.4283557318	0.8068001271
1178	0.4283069372	0.8067206864
1179	0.4282471301	0.8064823642
1180	0.4281971989	0.8066412456
1181	0.4281535951	0.8066412456
1182	0.428009085	0.8064029234
1183	0.4279569657	0.8064823642
1184	0.4279165788	0.8066412456
1185	0.4278783478	0.8066412456
1186	0.4277431195	0.8071973308
1187	0.4276339336	0.8066412456
1188	0.4275519699	0.8071178901
1189	0.4274560164	0.8072767715
1190	0.4274368625	0.8072767715
1191	0.427409987	0.8071973308
1192	0.4273896825	0.8070384493
1193	0.4273434128	0.8068001271
1194	0.4272789903	0.8069590086
1195	0.4272440768	0.8069590086
1196	0.4271789784	0.8075150937
1197	0.42715471	0.8075945345
1198	0.4271080688	0.807435653
1199	0.4270808727	0.807435653
1200	0.4270215781	0.807435653
1201	0.4269031204	0.8073562123
1202	0.4268561224	0.8075150937
1203	0.4268076579	0.8075945345
1204	0.426716458	0.8075945345
1205	0.4266804874	0.8075945345
1206	0.4265910495	0.8078328567
1207	0.4265117662	0.8079917382
1208	0.4264506728	0.8081506196
1209	0.42638928	0.8079917382
1210	0.4263006097	0.8083095011
1211	0.4261988649	0.8083095011
1212	0.4261269798	0.8083889418
1213	0.4260573955	0.8085478233
1214	0.4260038389	0.8086272641
1215	0.4259830946	0.8084683826
1216	0.4259717574	0.8084683826
1217	0.4259330267	0.8085478233
1218	0.4258364724	0.8083889418
1219	0.425701231	0.8087861455
1220	0.4256376419	0.8087067048
1221	0.4255585062	0.808945027
1222	0.4255303863	0.8091833492
1223	0.425476531	0.808945027
1224	0.425427165	0.8090244677
1225	0.4253619777	0.8091039085
1226	0.4253162098	0.8091833492
1227	0.4252535965	0.8090244677
1228	0.425215925	0.8090244677
1229	0.4251473304	0.8093422307
1230	0.4251372147	0.8093422307
1231	0.4250878313	0.8093422307
1232	0.4250131101	0.8094216714
1233	0.4249948899	0.80926279
1234	0.4249726437	0.80926279
1235	0.42493638	0.8093422307
1236	0.4248609017	0.8095011122
1237	0.4248338192	0.8093422307
1238	0.4247929848	0.8091833492
1239	0.4247696845	0.80926279
1240	0.4246658261	0.8093422307
1241	0.4246028486	0.8096599936
1242	0.4245613143	0.8095011122
1243	0.4245053898	0.8097394344
1244	0.4244284345	0.8096599936
1245	0.4243757837	0.8097394344
1246	0.42434018	0.8097394344
1247	0.4243283197	0.8096599936
1248	0.4242710377	0.8097394344
1249	0.4241917723	0.8098983159
1250	0.4241642304	0.8100571973
1251	0.4241313782	0.8101366381
1252	0.4240882186	0.8099777566
1253	0.4240398414	0.8100571973
1254	0.4240151215	0.8099777566
1255	0.4239753505	0.8099777566
1256	0.4239335628	0.8099777566
1257	0.4238786123	0.8099777566
1258	0.4238466546	0.8099777566
1259	0.4237112753	0.8102955195
1260	0.4236110116	0.8102955195
1261	0.4235757324	0.8102955195
1262	0.4235466942	0.8102160788
1263	0.4234545204	0.8101366381
1264	0.4234405256	0.8102160788
1265	0.4234106685	0.8100571973
1266	0.4234003057	0.8102160788
1267	0.4233819391	0.8102160788
1268	0.4233470241	0.8102160788
1269	0.4233045141	0.8101366381
1270	0.423263414	0.8102955195
1271	0.4232306781	0.8102160788
1272	0.4230700276	0.8102160788
1273	0.4230173903	0.8102160788
1274	0.4228887403	0.8103749603
1275	0.4228761016	0.810454401
1276	0.4228027452	0.810772164
1277	0.4227631914	0.810454401
1278	0.4227077016	0.8105338418
1279	0.4226875591	0.8103749603
1280	0.4226634341	0.8103749603
1281	0.4226172529	0.8102160788
1282	0.4225833376	0.8103749603
1283	0.4225662967	0.8103749603
1284	0.4225378893	0.8102955195
1285	0.4224506737	0.8108516047
1286	0.42237617	0.810772164
1287	0.4223217233	0.810772164
1288	0.4222751155	0.8106927232
1289	0.4222390367	0.8105338418
1290	0.4221956477	0.8106132825
1291	0.4221321675	0.8106927232
1292	0.4220984336	0.810772164
1293	0.4220681811	0.8105338418
1294	0.4219797453	0.8105338418
1295	0.4219646337	0.8105338418
1296	0.4219500767	0.8105338418
1297	0.4218720886	0.8108516047
1298	0.4218265727	0.8108516047
1299	0.4217511835	0.8109310454
1300	0.4217279266	0.8110104862
1301	0.4217006573	0.8110104862
1302	0.4216231789	0.8110899269
1303	0.4215803241	0.8108516047
1304	0.4214678758	0.8109310454
1305	0.4214146736	0.8111693677
1306	0.4213639196	0.8114076899
1307	0.4213421012	0.8114871306
1308	0.4213234823	0.8114076899
1309	0.4212661546	0.8113282491
1310	0.4212044689	0.8114076899
1311	0.4211601383	0.8113282491
1312	0.4211065876	0.8115665713
1313	0.4210560174	0.8116460121
1314	0.4209970967	0.8116460121
1315	0.420927805	0.8114076899
1316	0.4208826927	0.8115665713
1317	0.4208362882	0.8115665713
1318	0.4207598299	0.8114076899
1319	0.4207334434	0.8114871306
1320	0.420669555	0.8114871306
1321	0.4205885331	0.8115665713
1322	0.420552059	0.8117254528
1323	0.4205345662	0.8117254528
1324	0.4204945489	0.8116460121
1325	0.4204459809	0.8116460121
1326	0.4204075904	0.8116460121
1327	0.4203811278	0.8117254528
1328	0.4203671218	0.811963775
1329	0.4202618836	0.8121226565
1330	0.4201700832	0.8120432158
1331	0.4201059518	0.8124404194
1332	0.4200731438	0.8124404194
1333	0.4200445849	0.8121226565
1334	0.4199659221	0.8121226565
1335	0.4199453785	0.8122020972
1336	0.4199049582	0.811963775
1337	0.4198652088	0.8121226565
1338	0.4198070406	0.8123609787
1339	0.419752829	0.8128376231
1340	0.419656015	0.8123609787
1341	0.4196086927	0.8123609787
1342	0.4195552736	0.8125198602
1343	0.419506074	0.8125993009
1344	0.4194816352	0.8126787417
1345	0.4193680836	0.8125993009
1346	0.4193301893	0.8125198602
1347	0.419250623	0.8126787417
1348	0.4191905975	0.8128376231
1349	0.4191351854	0.8129965046
1350	0.4191087614	0.8128376231
1351	0.4190479451	0.8129170639
1352	0.4189883488	0.8131553861
1353	0.4189729437	0.8131553861
1354	0.4189033197	0.8133142676
1355	0.4188525122	0.8131553861
1356	0.4188292989	0.8133142676
1357	0.4187676754	0.8132348268
1358	0.41868858	0.8135525898
1359	0.4186616195	0.8136320305
1360	0.4186316792	0.8136320305
1361	0.4185476405	0.8135525898
1362	0.4185050408	0.813473149
1363	0.4184901644	0.813473149
1364	0.4184782577	0.8133937083
1365	0.4183446951	0.8135525898
1366	0.418319519	0.8135525898
1367	0.4182224894	0.8135525898
1368	0.4181586132	0.8135525898
1369	0.4181526152	0.8135525898
1370	0.4180633291	0.813473149
1371	0.418009493	0.8137114712
1372	0.4179190506	0.8137114712
1373	0.4178688585	0.8139497935
1374	0.4177991115	0.8138703527
1375	0.4177185183	0.8138703527
1376	0.4177016318	0.8138703527
1377	0.4176325476	0.8137114712
1378	0.417591274	0.813790912
1379	0.4175646902	0.813790912
1380	0.417528773	0.8139497935
1381	0.4174216955	0.8140292342
1382	0.4173490961	0.8139497935
1383	0.4172973335	0.8140292342
1384	0.4172330608	0.8138703527
1385	0.4170658416	0.8139497935
1386	0.4169898786	0.8139497935
1387	0.4169465061	0.8138703527
1388	0.4168127277	0.8145853194
1389	0.4167378756	0.8145058786
1390	0.4167172378	0.8145058786
1391	0.4166395225	0.8145058786
1392	0.4165873946	0.8146647601
1393	0.4165358907	0.8148236416
1394	0.4164555291	0.814982523
1395	0.4164104074	0.8150619638
1396	0.4163998769	0.8150619638
1397	0.4163710259	0.8152208452
1398	0.4163401005	0.8151414045
1399	0.416176282	0.815300286
1400	0.4161637151	0.815300286
1401	0.4160923063	0.8152208452
1402	0.4160660911	0.815300286
1403	0.4160413759	0.815300286
1404	0.4159957228	0.8152208452
1405	0.4159266153	0.8150619638
1406	0.415902556	0.8153797267
1407	0.4158645877	0.815300286
1408	0.4158409494	0.8152208452
1409	0.4158119291	0.8154591675
1410	0.415757482	0.8154591675
1411	0.4156761517	0.8155386082
1412	0.4155781794	0.8159358119
1413	0.4155533957	0.8158563711
1414	0.4154260424	0.8162535748
1415	0.4153746002	0.8162535748
1416	0.4153726411	0.8162535748
1417	0.4153290802	0.8162535748
1418	0.4152837409	0.8162535748
1419	0.4152304664	0.8162535748
1420	0.4152061416	0.8161741341
1421	0.4151859119	0.8163330156
1422	0.4151363772	0.8165713378
1423	0.4151186117	0.8164124563
1424	0.4150664841	0.8161741341
1425	0.4150404513	0.8160946934
1426	0.4149907392	0.8162535748
1427	0.4149371421	0.8165713378
1428	0.4148795526	0.8163330156
1429	0.4148335034	0.8163330156
1430	0.4148148325	0.8162535748
1431	0.4147468713	0.8163330156
1432	0.4147304747	0.8162535748
1433	0.4147107072	0.8161741341
1434	0.4145655305	0.8163330156
1435	0.4145272285	0.8161741341
1436	0.4145239428	0.8161741341
1437	0.4145068857	0.8162535748
1438	0.4144837919	0.8160946934
1439	0.414401466	0.8161741341
1440	0.4143709904	0.8162535748
1441	0.4143395655	0.8161741341
1442	0.4143051112	0.816491897
1443	0.4142700839	0.8164124563
1444	0.4142326216	0.8164124563
1445	0.4141684321	0.8163330156
1446	0.4140702068	0.8161741341
1447	0.4140341884	0.8161741341
1448	0.4140077826	0.8162535748
1449	0.4139676054	0.8164124563
1450	0.4139374769	0.8165713378
1451	0.413925835	0.8165713378
1452	0.4138990191	0.816491897
1453	0.4138693815	0.8163330156
1454	0.4138581545	0.8163330156
1455	0.4138027978	0.8164124563
1456	0.41371455	0.8165713378
1457	0.413627535	0.8165713378
1458	0.413599136	0.816491897
1459	0.4135498801	0.8166507785
1460	0.4135066754	0.816491897
1461	0.4134396267	0.8166507785
1462	0.4133834172	0.816491897
1463	0.4133682575	0.816491897
1464	0.413321989	0.8165713378
1465	0.4132683216	0.8164124563
1466	0.4132309401	0.8166507785
1467	0.4131880051	0.8165713378
1468	0.4131553174	0.81680966
1469	0.4130740097	0.8169685415
1470	0.4130265701	0.8170479822
1471	0.4129205231	0.8172068637
1472	0.4128925331	0.8171274229
1473	0.4127890267	0.8172068637
1474	0.4127402015	0.8174451859
1475	0.412673121	0.8172068637
1476	0.4126413802	0.8172068637
1477	0.4125870949	0.8171274229
1478	0.4124927366	0.8173657452
1479	0.4124701326	0.8173657452
1480	0.4124657912	0.8174451859
1481	0.4124404025	0.8172863044
1482	0.4123730152	0.8174451859
1483	0.4123150555	0.8175246266
1484	0.4122815971	0.8176040674
1485	0.4122534585	0.8177629488
1486	0.4121819448	0.8175246266
1487	0.4120901876	0.8176835081
1488	0.412020908	0.8178423896
1489	0.4120089668	0.8179218303
1490	0.4119648232	0.8178423896
1491	0.4119217319	0.8178423896
1492	0.4118874543	0.8178423896
1493	0.4118747908	0.8177629488
1494	0.4118131664	0.8178423896
1495	0.411777371	0.8180012711
1496	0.4117460741	0.8180807118
1497	0.4117212135	0.8180807118
1498	0.4117075111	0.8180012711
1499	0.4116459965	0.8180012711
1500	0.4116059247	0.8180807118
1501	0.4115860999	0.8180807118
1502	0.4115667682	0.8180012711
1503	0.4115116221	0.8179218303
1504	0.4114886308	0.8179218303
1505	0.4114451076	0.8180012711
1506	0.4113538781	0.8180012711
1507	0.4112964766	0.8180807118
1508	0.4112532936	0.8180012711
1509	0.4112007365	0.8177629488
1510	0.4111489343	0.8180012711
1511	0.4111335649	0.8180012711
1512	0.4110731525	0.8181601525
